,d2o 109 By Administrator Date Wednesday. December 15 2021,
5733.000,7.13921,
5732.000,7.20212,
5731.000,7.26761,
5730.000,7.33615,
5729.000,7.40795,
5728.000,7.48439,
5727.000,7.56536,
5726.000,7.64794,
5725.000,7.72945,
5724.000,7.81025,
5723.000,7.89158,
5722.000,7.97288,
5721.000,8.05269,
5720.000,8.13068,
5719.000,8.20733,
5718.000,8.28358,
5717.000,8.36165,
5716.000,8.444,
5715.000,8.53004,
5714.000,8.6162,
5713.000,8.70066,
5712.000,8.78528,
5711.000,8.87154,
5710.000,8.95811,
5709.000,9.04444,
5708.000,9.13321,
5707.000,9.22579,
5706.000,9.31837,
5705.000,9.4064,
5704.000,9.49108,
5703.000,9.5776,
5702.000,9.66861,
5701.000,9.76265,
5700.000,9.85799,
5699.000,9.95402,
5698.000,10.0495,
5697.000,10.142,
5696.000,10.2313,
5695.000,10.3192,
5694.000,10.4074,
5693.000,10.4973,
5692.000,10.5895,
5691.000,10.684,
5690.000,10.7802,
5689.000,10.8776,
5688.000,10.9751,
5687.000,11.071,
5686.000,11.1639,
5685.000,11.255,
5684.000,11.3467,
5683.000,11.4394,
5682.000,11.5309,
5681.000,11.6206,
5680.000,11.7092,
5679.000,11.7966,
5678.000,11.8815,
5677.000,11.9647,
5676.000,12.0503,
5675.000,12.1399,
5674.000,12.2306,
5673.000,12.3178,
5672.000,12.3999,
5671.000,12.4774,
5670.000,12.5506,
5669.000,12.621,
5668.000,12.6917,
5667.000,12.7644,
5666.000,12.8378,
5665.000,12.9095,
5664.000,12.978,
5663.000,13.0417,
5662.000,13.1,
5661.000,13.1548,
5660.000,13.2091,
5659.000,13.2627,
5658.000,13.3118,
5657.000,13.3547,
5656.000,13.3936,
5655.000,13.4303,
5654.000,13.4637,
5653.000,13.4937,
5652.000,13.5233,
5651.000,13.5539,
5650.000,13.583,
5649.000,13.6075,
5648.000,13.6275,
5647.000,13.6439,
5646.000,13.6556,
5645.000,13.6626,
5644.000,13.6669,
5643.000,13.6704,
5642.000,13.6724,
5641.000,13.6714,
5640.000,13.6677,
5639.000,13.6612,
5638.000,13.6513,
5637.000,13.6378,
5636.000,13.6221,
5635.000,13.6052,
5634.000,13.5869,
5633.000,13.5666,
5632.000,13.5439,
5631.000,13.5181,
5630.000,13.4887,
5629.000,13.4574,
5628.000,13.4253,
5627.000,13.3913,
5626.000,13.3537,
5625.000,13.3141,
5624.000,13.2754,
5623.000,13.236,
5622.000,13.1917,
5621.000,13.1425,
5620.000,13.0928,
5619.000,13.0447,
5618.000,12.9957,
5617.000,12.9447,
5616.000,12.8939,
5615.000,12.8444,
5614.000,12.7939,
5613.000,12.7407,
5612.000,12.6869,
5611.000,12.6349,
5610.000,12.5834,
5609.000,12.5303,
5608.000,12.4756,
5607.000,12.4199,
5606.000,12.3626,
5605.000,12.3032,
5604.000,12.2415,
5603.000,12.1765,
5602.000,12.1077,
5601.000,12.0375,
5600.000,11.9702,
5599.000,11.9072,
5598.000,11.8465,
5597.000,11.7863,
5596.000,11.7267,
5595.000,11.6663,
5594.000,11.6031,
5593.000,11.5376,
5592.000,11.4732,
5591.000,11.4118,
5590.000,11.3518,
5589.000,11.2921,
5588.000,11.234,
5587.000,11.178,
5586.000,11.1212,
5585.000,11.0616,
5584.000,10.9997,
5583.000,10.9363,
5582.000,10.8705,
5581.000,10.8023,
5580.000,10.7345,
5579.000,10.6696,
5578.000,10.6073,
5577.000,10.5467,
5576.000,10.4876,
5575.000,10.4293,
5574.000,10.3687,
5573.000,10.3042,
5572.000,10.2382,
5571.000,10.1741,
5570.000,10.1132,
5569.000,10.0542,
5568.000,9.99595,
5567.000,9.93727,
5566.000,9.87752,
5565.000,9.81707,
5564.000,9.75745,
5563.000,9.69969,
5562.000,9.64298,
5561.000,9.5854,
5560.000,9.52493,
5559.000,9.46023,
5558.000,9.3921,
5557.000,9.32406,
5556.000,9.25983,
5555.000,9.19991,
5554.000,9.14232,
5553.000,9.08597,
5552.000,9.03124,
5551.000,8.97744,
5550.000,8.92251,
5549.000,8.86584,
5548.000,8.80887,
5547.000,8.75263,
5546.000,8.69654,
5545.000,8.64008,
5544.000,8.58359,
5543.000,8.52695,
5542.000,8.46919,
5541.000,8.4101,
5540.000,8.35031,
5539.000,8.29012,
5538.000,8.23001,
5537.000,8.17219,
5536.000,8.11893,
5535.000,8.06937,
5534.000,8.0201,
5533.000,7.96943,
5532.000,7.91832,
5531.000,7.86687,
5530.000,7.81295,
5529.000,7.75566,
5528.000,7.69732,
5527.000,7.64057,
5526.000,7.58516,
5525.000,7.52954,
5524.000,7.47382,
5523.000,7.41937,
5522.000,7.3665,
5521.000,7.31455,
5520.000,7.2633,
5519.000,7.21312,
5518.000,7.16382,
5517.000,7.11444,
5516.000,7.06395,
5515.000,7.01199,
5514.000,6.95907,
5513.000,6.90635,
5512.000,6.85461,
5511.000,6.80343,
5510.000,6.75219,
5509.000,6.70138,
5508.000,6.6522,
5507.000,6.60503,
5506.000,6.5591,
5505.000,6.51366,
5504.000,6.46851,
5503.000,6.42325,
5502.000,6.37735,
5501.000,6.3308,
5500.000,6.28377,
5499.000,6.23595,
5498.000,6.18693,
5497.000,6.13703,
5496.000,6.08685,
5495.000,6.03635,
5494.000,5.98535,
5493.000,5.93476,
5492.000,5.88628,
5491.000,5.84076,
5490.000,5.79772,
5489.000,5.75616,
5488.000,5.71471,
5487.000,5.67166,
5486.000,5.62615,
5485.000,5.57921,
5484.000,5.53236,
5483.000,5.48561,
5482.000,5.43826,
5481.000,5.39127,
5480.000,5.34674,
5479.000,5.30537,
5478.000,5.26599,
5477.000,5.22737,
5476.000,5.18903,
5475.000,5.15023,
5474.000,5.10993,
5473.000,5.06826,
5472.000,5.02652,
5471.000,4.98494,
5470.000,4.94204,
5469.000,4.89673,
5468.000,4.85061,
5467.000,4.8071,
5466.000,4.76857,
5465.000,4.73453,
5464.000,4.70269,
5463.000,4.67106,
5462.000,4.6386,
5461.000,4.60445,
5460.000,4.56784,
5459.000,4.52904,
5458.000,4.48992,
5457.000,4.45245,
5456.000,4.41685,
5455.000,4.38197,
5454.000,4.34716,
5453.000,4.31289,
5452.000,4.27955,
5451.000,4.24675,
5450.000,4.2141,
5449.000,4.18196,
5448.000,4.15101,
5447.000,4.1213,
5446.000,4.0921,
5445.000,4.06263,
5444.000,4.03273,
5443.000,4.00274,
5442.000,3.97284,
5441.000,3.943,
5440.000,3.91349,
5439.000,3.88471,
5438.000,3.85632,
5437.000,3.82684,
5436.000,3.7949,
5435.000,3.76119,
5434.000,3.7282,
5433.000,3.69809,
5432.000,3.67134,
5431.000,3.64708,
5430.000,3.6238,
5429.000,3.59965,
5428.000,3.57329,
5427.000,3.5451,
5426.000,3.51674,
5425.000,3.4892,
5424.000,3.46197,
5423.000,3.43438,
5422.000,3.40706,
5421.000,3.38156,
5420.000,3.3587,
5419.000,3.33734,
5418.000,3.31563,
5417.000,3.29306,
5416.000,3.27077,
5415.000,3.24973,
5414.000,3.2294,
5413.000,3.20836,
5412.000,3.18598,
5411.000,3.16277,
5410.000,3.13936,
5409.000,3.1158,
5408.000,3.09201,
5407.000,3.06823,
5406.000,3.04447,
5405.000,3.01997,
5404.000,2.99424,
5403.000,2.96853,
5402.000,2.94526,
5401.000,2.92563,
5400.000,2.90835,
5399.000,2.89098,
5398.000,2.87199,
5397.000,2.85147,
5396.000,2.83032,
5395.000,2.8093,
5394.000,2.78919,
5393.000,2.77095,
5392.000,2.75485,
5391.000,2.73939,
5390.000,2.72232,
5389.000,2.70291,
5388.000,2.68279,
5387.000,2.66391,
5386.000,2.64642,
5385.000,2.62884,
5384.000,2.61004,
5383.000,2.59048,
5382.000,2.57106,
5381.000,2.55194,
5380.000,2.53333,
5379.000,2.5163,
5378.000,2.50127,
5377.000,2.48663,
5376.000,2.4704,
5375.000,2.45315,
5374.000,2.43763,
5373.000,2.4251,
5372.000,2.41376,
5371.000,2.40118,
5370.000,2.38677,
5369.000,2.37104,
5368.000,2.35409,
5367.000,2.33589,
5366.000,2.31761,
5365.000,2.30088,
5364.000,2.28619,
5363.000,2.27302,
5362.000,2.26109,
5361.000,2.25017,
5360.000,2.23899,
5359.000,2.22593,
5358.000,2.211,
5357.000,2.19638,
5356.000,2.18417,
5355.000,2.17425,
5354.000,2.16481,
5353.000,2.15458,
5352.000,2.14373,
5351.000,2.13308,
5350.000,2.12297,
5349.000,2.11313,
5348.000,2.10347,
5347.000,2.09442,
5346.000,2.08605,
5345.000,2.07748,
5344.000,2.06778,
5343.000,2.05754,
5342.000,2.0486,
5341.000,2.04197,
5340.000,2.03649,
5339.000,2.03038,
5338.000,2.02344,
5337.000,2.01683,
5336.000,2.0109,
5335.000,2.00461,
5334.000,1.99736,
5333.000,1.99002,
5332.000,1.98326,
5331.000,1.97629,
5330.000,1.96843,
5329.000,1.96056,
5328.000,1.95412,
5327.000,1.94913,
5326.000,1.94435,
5325.000,1.93921,
5324.000,1.93431,
5323.000,1.93018,
5322.000,1.92675,
5321.000,1.92402,
5320.000,1.92215,
5319.000,1.92083,
5318.000,1.91926,
5317.000,1.91703,
5316.000,1.9145,
5315.000,1.91227,
5314.000,1.91029,
5313.000,1.9078,
5312.000,1.90411,
5311.000,1.89955,
5310.000,1.89561,
5309.000,1.89383,
5308.000,1.89449,
5307.000,1.89669,
5306.000,1.89938,
5305.000,1.9017,
5304.000,1.9028,
5303.000,1.90254,
5302.000,1.90214,
5301.000,1.90332,
5300.000,1.90626,
5299.000,1.90938,
5298.000,1.9113,
5297.000,1.9123,
5296.000,1.91363,
5295.000,1.91601,
5294.000,1.91954,
5293.000,1.92411,
5292.000,1.92926,
5291.000,1.9341,
5290.000,1.93825,
5289.000,1.9424,
5288.000,1.94732,
5287.000,1.95277,
5286.000,1.95795,
5285.000,1.96258,
5284.000,1.96697,
5283.000,1.9714,
5282.000,1.97603,
5281.000,1.98091,
5280.000,1.98593,
5279.000,1.991,
5278.000,1.99695,
5277.000,2.00549,
5276.000,2.01759,
5275.000,2.03192,
5274.000,2.04559,
5273.000,2.05648,
5272.000,2.06437,
5271.000,2.07047,
5270.000,2.07667,
5269.000,2.08502,
5268.000,2.09689,
5267.000,2.11215,
5266.000,2.12907,
5265.000,2.14538,
5264.000,2.15952,
5263.000,2.17141,
5262.000,2.1823,
5261.000,2.19371,
5260.000,2.20607,
5259.000,2.21855,
5258.000,2.2303,
5257.000,2.24146,
5256.000,2.25285,
5255.000,2.26538,
5254.000,2.27997,
5253.000,2.29724,
5252.000,2.31662,
5251.000,2.3365,
5250.000,2.35575,
5249.000,2.37461,
5248.000,2.39385,
5247.000,2.41362,
5246.000,2.43343,
5245.000,2.45279,
5244.000,2.47156,
5243.000,2.48991,
5242.000,2.50844,
5241.000,2.52809,
5240.000,2.5493,
5239.000,2.57127,
5238.000,2.59304,
5237.000,2.61489,
5236.000,2.63801,
5235.000,2.66292,
5234.000,2.68898,
5233.000,2.71534,
5232.000,2.7417,
5231.000,2.76809,
5230.000,2.79441,
5229.000,2.82052,
5228.000,2.84687,
5227.000,2.87422,
5226.000,2.90275,
5225.000,2.93192,
5224.000,2.96148,
5223.000,2.99185,
5222.000,3.0233,
5221.000,3.05522,
5220.000,3.08685,
5219.000,3.11821,
5218.000,3.15002,
5217.000,3.18293,
5216.000,3.21699,
5215.000,3.25191,
5214.000,3.28765,
5213.000,3.32451,
5212.000,3.36294,
5211.000,3.40317,
5210.000,3.44498,
5209.000,3.4878,
5208.000,3.53087,
5207.000,3.57361,
5206.000,3.61623,
5205.000,3.65945,
5204.000,3.703,
5203.000,3.74532,
5202.000,3.78526,
5201.000,3.82345,
5200.000,3.86188,
5199.000,3.90241,
5198.000,3.9459,
5197.000,3.99184,
5196.000,4.03852,
5195.000,4.08407,
5194.000,4.12807,
5193.000,4.17175,
5192.000,4.21675,
5191.000,4.26386,
5190.000,4.3133,
5189.000,4.36529,
5188.000,4.41943,
5187.000,4.47422,
5186.000,4.52821,
5185.000,4.58157,
5184.000,4.63554,
5183.000,4.69086,
5182.000,4.7475,
5181.000,4.80528,
5180.000,4.86368,
5179.000,4.92137,
5178.000,4.97715,
5177.000,5.03153,
5176.000,5.08625,
5175.000,5.14237,
5174.000,5.19972,
5173.000,5.25808,
5172.000,5.31763,
5171.000,5.37844,
5170.000,5.44049,
5169.000,5.50417,
5168.000,5.56958,
5167.000,5.63565,
5166.000,5.70112,
5165.000,5.76638,
5164.000,5.83283,
5163.000,5.90071,
5162.000,5.96895,
5161.000,6.03704,
5160.000,6.10524,
5159.000,6.1733,
5158.000,6.24058,
5157.000,6.30791,
5156.000,6.37742,
5155.000,6.45006,
5154.000,6.52462,
5153.000,6.5995,
5152.000,6.67395,
5151.000,6.74731,
5150.000,6.81916,
5149.000,6.89088,
5148.000,6.96504,
5147.000,7.04254,
5146.000,7.12162,
5145.000,7.20018,
5144.000,7.27774,
5143.000,7.35451,
5142.000,7.43053,
5141.000,7.50639,
5140.000,7.58326,
5139.000,7.66135,
5138.000,7.7398,
5137.000,7.81869,
5136.000,7.89953,
5135.000,7.98289,
5134.000,8.06717,
5133.000,8.15049,
5132.000,8.23241,
5131.000,8.31314,
5130.000,8.39272,
5129.000,8.47182,
5128.000,8.55191,
5127.000,8.63338,
5126.000,8.71493,
5125.000,8.79567,
5124.000,8.87646,
5123.000,8.95831,
5122.000,9.04084,
5121.000,9.12321,
5120.000,9.20515,
5119.000,9.28607,
5118.000,9.36482,
5117.000,9.44115,
5116.000,9.51644,
5115.000,9.59187,
5114.000,9.66712,
5113.000,9.74157,
5112.000,9.81547,
5111.000,9.88908,
5110.000,9.96171,
5109.000,10.0325,
5108.000,10.1011,
5107.000,10.1668,
5106.000,10.2297,
5105.000,10.2907,
5104.000,10.3517,
5103.000,10.4132,
5102.000,10.4735,
5101.000,10.5316,
5100.000,10.5872,
5099.000,10.6397,
5098.000,10.6881,
5097.000,10.733,
5096.000,10.7762,
5095.000,10.8182,
5094.000,10.8576,
5093.000,10.8929,
5092.000,10.9245,
5091.000,10.9531,
5090.000,10.979,
5089.000,11.0025,
5088.000,11.0239,
5087.000,11.0428,
5086.000,11.0575,
5085.000,11.0677,
5084.000,11.0745,
5083.000,11.0787,
5082.000,11.0802,
5081.000,11.0783,
5080.000,11.0728,
5079.000,11.0636,
5078.000,11.0514,
5077.000,11.0379,
5076.000,11.024,
5075.000,11.008,
5074.000,10.9873,
5073.000,10.9618,
5072.000,10.9338,
5071.000,10.9045,
5070.000,10.8737,
5069.000,10.8415,
5068.000,10.808,
5067.000,10.7727,
5066.000,10.7343,
5065.000,10.6936,
5064.000,10.6527,
5063.000,10.6113,
5062.000,10.5674,
5061.000,10.5208,
5060.000,10.4734,
5059.000,10.4264,
5058.000,10.3786,
5057.000,10.3288,
5056.000,10.2771,
5055.000,10.2237,
5054.000,10.1683,
5053.000,10.112,
5052.000,10.057,
5051.000,10.0038,
5050.000,9.94944,
5049.000,9.8915,
5048.000,9.83011,
5047.000,9.76701,
5046.000,9.70377,
5045.000,9.64208,
5044.000,9.58338,
5043.000,9.52724,
5042.000,9.47142,
5041.000,9.41453,
5040.000,9.35726,
5039.000,9.30037,
5038.000,9.24318,
5037.000,9.18464,
5036.000,9.12477,
5035.000,9.06418,
5034.000,9.00344,
5033.000,8.94346,
5032.000,8.88509,
5031.000,8.82793,
5030.000,8.77067,
5029.000,8.71315,
5028.000,8.65655,
5027.000,8.60116,
5026.000,8.54542,
5025.000,8.48767,
5024.000,8.42787,
5023.000,8.36699,
5022.000,8.30608,
5021.000,8.2463,
5020.000,8.1885,
5019.000,8.13223,
5018.000,8.07617,
5017.000,8.02001,
5016.000,7.96466,
5015.000,7.91035,
5014.000,7.85587,
5013.000,7.80013,
5012.000,7.74333,
5011.000,7.68613,
5010.000,7.62867,
5009.000,7.5711,
5008.000,7.51387,
5007.000,7.45729,
5006.000,7.40158,
5005.000,7.34758,
5004.000,7.29615,
5003.000,7.24655,
5002.000,7.19654,
5001.000,7.14472,
5000.000,7.09121,
4999.000,7.03718,
4998.000,6.98339,
4997.000,6.93033,
4996.000,6.8786,
4995.000,6.82799,
4994.000,6.77752,
4993.000,6.72653,
4992.000,6.67535,
4991.000,6.62454,
4990.000,6.57428,
4989.000,6.52487,
4988.000,6.47664,
4987.000,6.42905,
4986.000,6.38067,
4985.000,6.33064,
4984.000,6.27944,
4983.000,6.22817,
4982.000,6.17763,
4981.000,6.12854,
4980.000,6.08134,
4979.000,6.03554,
4978.000,5.98968,
4977.000,5.94249,
4976.000,5.89369,
4975.000,5.84368,
4974.000,5.79321,
4973.000,5.74354,
4972.000,5.69585,
4971.000,5.65017,
4970.000,5.60532,
4969.000,5.56029,
4968.000,5.51495,
4967.000,5.46958,
4966.000,5.42415,
4965.000,5.37842,
4964.000,5.33221,
4963.000,5.28553,
4962.000,5.23896,
4961.000,5.19374,
4960.000,5.15077,
4959.000,5.10945,
4958.000,5.06809,
4957.000,5.02535,
4956.000,4.98095,
4955.000,4.935,
4954.000,4.88803,
4953.000,4.84141,
4952.000,4.79691,
4951.000,4.75517,
4950.000,4.71538,
4949.000,4.67637,
4948.000,4.63739,
4947.000,4.59777,
4946.000,4.55688,
4945.000,4.5151,
4944.000,4.47387,
4943.000,4.43406,
4942.000,4.3949,
4941.000,4.35486,
4940.000,4.31335,
4939.000,4.27105,
4938.000,4.22902,
4937.000,4.18815,
4936.000,4.14897,
4935.000,4.11154,
4934.000,4.07533,
4933.000,4.03966,
4932.000,4.00406,
4931.000,3.96819,
4930.000,3.93163,
4929.000,3.89414,
4928.000,3.85605,
4927.000,3.81818,
4926.000,3.78116,
4925.000,3.74492,
4924.000,3.70889,
4923.000,3.67283,
4922.000,3.63744,
4921.000,3.60387,
4920.000,3.57238,
4919.000,3.54181,
4918.000,3.51049,
4917.000,3.47792,
4916.000,3.44505,
4915.000,3.41321,
4914.000,3.3829,
4913.000,3.35353,
4912.000,3.32394,
4911.000,3.29329,
4910.000,3.26179,
4909.000,3.23056,
4908.000,3.20063,
4907.000,3.17193,
4906.000,3.14352,
4905.000,3.1148,
4904.000,3.08614,
4903.000,3.05839,
4902.000,3.0319,
4901.000,3.00614,
4900.000,2.97995,
4899.000,2.95236,
4898.000,2.92345,
4897.000,2.89438,
4896.000,2.86668,
4895.000,2.84112,
4894.000,2.81728,
4893.000,2.79389,
4892.000,2.76977,
4891.000,2.74463,
4890.000,2.71927,
4889.000,2.69483,
4888.000,2.67181,
4887.000,2.64985,
4886.000,2.62852,
4885.000,2.6077,
4884.000,2.58716,
4883.000,2.56614,
4882.000,2.5438,
4881.000,2.5199,
4880.000,2.49493,
4879.000,2.46991,
4878.000,2.44612,
4877.000,2.42447,
4876.000,2.4046,
4875.000,2.38479,
4874.000,2.36349,
4873.000,2.34079,
4872.000,2.31816,
4871.000,2.29685,
4870.000,2.27701,
4869.000,2.25809,
4868.000,2.23949,
4867.000,2.22082,
4866.000,2.20198,
4865.000,2.1833,
4864.000,2.16513,
4863.000,2.14736,
4862.000,2.12962,
4861.000,2.11181,
4860.000,2.09425,
4859.000,2.07704,
4858.000,2.05966,
4857.000,2.04147,
4856.000,2.02241,
4855.000,2.00293,
4854.000,1.9836,
4853.000,1.96476,
4852.000,1.94663,
4851.000,1.92948,
4850.000,1.91352,
4849.000,1.89854,
4848.000,1.88381,
4847.000,1.86832,
4846.000,1.85145,
4845.000,1.83333,
4844.000,1.81474,
4843.000,1.79665,
4842.000,1.77982,
4841.000,1.76446,
4840.000,1.75012,
4839.000,1.73603,
4838.000,1.72171,
4837.000,1.70718,
4836.000,1.69259,
4835.000,1.67789,
4834.000,1.66303,
4833.000,1.64826,
4832.000,1.63402,
4831.000,1.6205,
4830.000,1.60761,
4829.000,1.59514,
4828.000,1.5828,
4827.000,1.57033,
4826.000,1.55767,
4825.000,1.54504,
4824.000,1.53282,
4823.000,1.52117,
4822.000,1.50987,
4821.000,1.49833,
4820.000,1.48581,
4819.000,1.47198,
4818.000,1.45759,
4817.000,1.44421,
4816.000,1.43316,
4815.000,1.42429,
4814.000,1.41608,
4813.000,1.40685,
4812.000,1.39583,
4811.000,1.38364,
4810.000,1.3717,
4809.000,1.36131,
4808.000,1.35276,
4807.000,1.34519,
4806.000,1.33741,
4805.000,1.32885,
4804.000,1.31977,
4803.000,1.31082,
4802.000,1.30254,
4801.000,1.29519,
4800.000,1.28853,
4799.000,1.28185,
4798.000,1.27438,
4797.000,1.26605,
4796.000,1.25765,
4795.000,1.25016,
4794.000,1.24397,
4793.000,1.23866,
4792.000,1.23353,
4791.000,1.22809,
4790.000,1.22222,
4789.000,1.21604,
4788.000,1.21,
4787.000,1.20478,
4786.000,1.20093,
4785.000,1.19849,
4784.000,1.19687,
4783.000,1.19526,
4782.000,1.19308,
4781.000,1.19001,
4780.000,1.18584,
4779.000,1.18052,
4778.000,1.17433,
4777.000,1.16788,
4776.000,1.16202,
4775.000,1.15755,
4774.000,1.15467,
4773.000,1.1527,
4772.000,1.15052,
4771.000,1.14767,
4770.000,1.14484,
4769.000,1.14307,
4768.000,1.14247,
4767.000,1.14208,
4766.000,1.14077,
4765.000,1.13822,
4764.000,1.13499,
4763.000,1.1322,
4762.000,1.13087,
4761.000,1.13118,
4760.000,1.13211,
4759.000,1.13206,
4758.000,1.13016,
4757.000,1.12697,
4756.000,1.12382,
4755.000,1.12198,
4754.000,1.12202,
4753.000,1.1237,
4752.000,1.12604,
4751.000,1.128,
4750.000,1.12938,
4749.000,1.13078,
4748.000,1.13255,
4747.000,1.13408,
4746.000,1.13448,
4745.000,1.13378,
4744.000,1.13303,
4743.000,1.13334,
4742.000,1.13511,
4741.000,1.13786,
4740.000,1.14053,
4739.000,1.14221,
4738.000,1.14286,
4737.000,1.14354,
4736.000,1.14558,
4735.000,1.14935,
4734.000,1.15405,
4733.000,1.1584,
4732.000,1.1615,
4731.000,1.16312,
4730.000,1.16367,
4729.000,1.16399,
4728.000,1.165,
4727.000,1.16731,
4726.000,1.17101,
4725.000,1.17568,
4724.000,1.18046,
4723.000,1.18457,
4722.000,1.18802,
4721.000,1.19172,
4720.000,1.19673,
4719.000,1.20301,
4718.000,1.2094,
4717.000,1.21468,
4716.000,1.2186,
4715.000,1.22197,
4714.000,1.22588,
4713.000,1.23086,
4712.000,1.23666,
4711.000,1.24262,
4710.000,1.24847,
4709.000,1.25463,
4708.000,1.26163,
4707.000,1.2695,
4706.000,1.27768,
4705.000,1.28564,
4704.000,1.2931,
4703.000,1.29996,
4702.000,1.30643,
4701.000,1.31329,
4700.000,1.32163,
4699.000,1.33186,
4698.000,1.34318,
4697.000,1.35413,
4696.000,1.3637,
4695.000,1.37185,
4694.000,1.37933,
4693.000,1.38689,
4692.000,1.39481,
4691.000,1.40297,
4690.000,1.41151,
4689.000,1.42123,
4688.000,1.43289,
4687.000,1.44623,
4686.000,1.45988,
4685.000,1.47249,
4684.000,1.48388,
4683.000,1.49477,
4682.000,1.50594,
4681.000,1.51771,
4680.000,1.53007,
4679.000,1.54294,
4678.000,1.55623,
4677.000,1.57012,
4676.000,1.58497,
4675.000,1.60095,
4674.000,1.61752,
4673.000,1.63373,
4672.000,1.64899,
4671.000,1.66353,
4670.000,1.6782,
4669.000,1.69388,
4668.000,1.71102,
4667.000,1.72947,
4666.000,1.74854,
4665.000,1.76752,
4664.000,1.78635,
4663.000,1.80561,
4662.000,1.82601,
4661.000,1.84772,
4660.000,1.87032,
4659.000,1.89318,
4658.000,1.91572,
4657.000,1.93759,
4656.000,1.95894,
4655.000,1.98048,
4654.000,2.00315,
4653.000,2.02726,
4652.000,2.05231,
4651.000,2.07759,
4650.000,2.10306,
4649.000,2.12943,
4648.000,2.15744,
4647.000,2.18707,
4646.000,2.21748,
4645.000,2.24757,
4644.000,2.27677,
4643.000,2.30541,
4642.000,2.33438,
4641.000,2.3643,
4640.000,2.39513,
4639.000,2.42674,
4638.000,2.45955,
4637.000,2.49436,
4636.000,2.53131,
4635.000,2.56917,
4634.000,2.60604,
4633.000,2.64065,
4632.000,2.67329,
4631.000,2.70558,
4630.000,2.73955,
4629.000,2.77631,
4628.000,2.81547,
4627.000,2.8559,
4626.000,2.89688,
4625.000,2.93839,
4624.000,2.9803,
4623.000,3.02194,
4622.000,3.06287,
4621.000,3.10374,
4620.000,3.14584,
4619.000,3.18987,
4618.000,3.23543,
4617.000,3.28151,
4616.000,3.32716,
4615.000,3.37201,
4614.000,3.41651,
4613.000,3.46179,
4612.000,3.5089,
4611.000,3.55813,
4610.000,3.60906,
4609.000,3.66083,
4608.000,3.71233,
4607.000,3.76245,
4606.000,3.81092,
4605.000,3.85881,
4604.000,3.90781,
4603.000,3.95902,
4602.000,4.01244,
4601.000,4.06743,
4600.000,4.12303,
4599.000,4.17827,
4598.000,4.23265,
4597.000,4.28676,
4596.000,4.34204,
4595.000,4.3998,
4594.000,4.46039,
4593.000,4.52302,
4592.000,4.58601,
4591.000,4.64779,
4590.000,4.70791,
4589.000,4.76731,
4588.000,4.82725,
4587.000,4.88822,
4586.000,4.95007,
4585.000,5.01266,
4584.000,5.07595,
4583.000,5.13974,
4582.000,5.20391,
4581.000,5.26875,
4580.000,5.33475,
4579.000,5.40219,
4578.000,5.47106,
4577.000,5.541,
4576.000,5.61102,
4575.000,5.67996,
4574.000,5.74772,
4573.000,5.81557,
4572.000,5.88464,
4571.000,5.95459,
4570.000,6.02432,
4569.000,6.09369,
4568.000,6.16362,
4567.000,6.23473,
4566.000,6.30671,
4565.000,6.37865,
4564.000,6.44966,
4563.000,6.51955,
4562.000,6.58937,
4561.000,6.66086,
4560.000,6.73449,
4559.000,6.80862,
4558.000,6.88126,
4557.000,6.95223,
4556.000,7.02263,
4555.000,7.09292,
4554.000,7.16257,
4553.000,7.23135,
4552.000,7.29965,
4551.000,7.3677,
4550.000,7.43508,
4549.000,7.50121,
4548.000,7.5655,
4547.000,7.62726,
4546.000,7.68651,
4545.000,7.74436,
4544.000,7.80183,
4543.000,7.85852,
4542.000,7.9132,
4541.000,7.96562,
4540.000,8.01663,
4539.000,8.0668,
4538.000,8.11577,
4537.000,8.1627,
4536.000,8.20673,
4535.000,8.24715,
4534.000,8.28416,
4533.000,8.31895,
4532.000,8.35235,
4531.000,8.38363,
4530.000,8.4116,
4529.000,8.43635,
4528.000,8.45903,
4527.000,8.47999,
4526.000,8.4982,
4525.000,8.51237,
4524.000,8.52194,
4523.000,8.52707,
4522.000,8.52854,
4521.000,8.52747,
4520.000,8.52413,
4519.000,8.51782,
4518.000,8.50811,
4517.000,8.49578,
4516.000,8.48168,
4515.000,8.46538,
4514.000,8.44598,
4513.000,8.42359,
4512.000,8.399,
4511.000,8.37234,
4510.000,8.34322,
4509.000,8.31181,
4508.000,8.27862,
4507.000,8.2436,
4506.000,8.20653,
4505.000,8.1679,
4504.000,8.12845,
4503.000,8.08805,
4502.000,8.0459,
4501.000,8.00169,
4500.000,7.95552,
4499.000,7.90741,
4498.000,7.85783,
4497.000,7.8083,
4496.000,7.76029,
4495.000,7.71357,
4494.000,7.66653,
4493.000,7.61802,
4492.000,7.56779,
4491.000,7.51577,
4490.000,7.46216,
4489.000,7.4081,
4488.000,7.35496,
4487.000,7.30306,
4486.000,7.25153,
4485.000,7.1997,
4484.000,7.1475,
4483.000,7.09504,
4482.000,7.04243,
4481.000,6.99009,
4480.000,6.93825,
4479.000,6.8863,
4478.000,6.83354,
4477.000,6.78043,
4476.000,6.72827,
4475.000,6.67754,
4474.000,6.62745,
4473.000,6.57698,
4472.000,6.52564,
4471.000,6.47332,
4470.000,6.42042,
4469.000,6.36811,
4468.000,6.31763,
4467.000,6.26892,
4466.000,6.22068,
4465.000,6.17175,
4464.000,6.12202,
4463.000,6.07188,
4462.000,6.0216,
